General : Specimen number (included),1,,,
Specimen choice input : Material,<None>,,,
Specimen properties : Geometry,Rectangular,,,
Specimen properties : Length,50,mm,,
Specimen properties : Thickness,3.06,mm,,
Specimen properties : Width,11.6,mm,,
Specimen properties : Area,35.496,mm^2,,
Specimen properties : Final length,50,mm,,
Specimen properties : Final thickness,3,mm,,
Specimen properties : Final width,12,mm,,
Specimen properties : Final area,36,mm^2,,
,,,,
Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
71.6,5.96678,8161.36426,0.07921,229.92351
71.8,5.98348,8165.83936,0.07955,230.04958
72,6.00023,8172.86523,0.07988,230.24751
72.2,6.01678,8173.43652,0.08021,230.26361
72.4,6.03353,8179.72266,0.08055,230.4407
72.6,6.05013,8183.43213,0.08088,230.5452
72.8,6.06686,8187.91309,0.08121,230.67145
73,6.08352,8193.61523,0.08155,230.83208
73.2,6.10019,8197.41504,0.08188,230.93913
73.4,6.11682,8202.34863,0.08221,231.07812
73.6,6.13348,8205.74121,0.08255,231.17369
73.8,6.15012,8210.26562,0.08288,231.30116
74,6.16687,8216.80566,0.08321,231.48541
74.2,6.18348,8218.7207,0.08355,231.53935
74.4,6.20014,8223.20117,0.08388,231.66559
74.6,6.21683,8229.47754,0.08421,231.84241
74.8,6.23347,8231.58008,0.08455,231.90164
75,6.25022,8237.45996,0.08488,232.06729
75.2,6.26683,8240.8291,0.08521,232.1622
75.4,6.28346,8243.70605,0.08554,232.24326
75.6,6.30016,8250.97949,0.08588,232.44817
75.8,6.31676,8253.23047,0.08621,232.51158
76,6.33345,8259.10645,0.08654,232.67711
76.2,6.35015,8263.20312,0.08688,232.79253
76.4,6.36693,8267.92285,0.08721,232.92549
76.6,6.38354,8203.88086,0.08755,231.12129
76.8,6.40014,8272.21875,0.08788,233.04651
77,6.41689,8279.09082,0.08821,233.24011
77.2,6.43347,8282.77148,0.08855,233.34381
77.4,6.45013,8285.35254,0.08888,233.41652
77.6,6.46686,8290.96289,0.08921,233.57458
77.8,6.48346,8295.875,0.08954,233.71297
78,6.50015,8298.55469,0.08988,233.78845
78.2,6.51682,8303.32129,0.09021,233.92274
78.4,6.53351,8306.87402,0.09055,234.02283
78.6,6.55021,8311.66602,0.09088,234.15784
78.8,6.56681,8314.93164,0.09121,234.24983
79,6.5835,8318.75195,0.09155,234.35745
79.2,6.60023,8322.98047,0.09188,234.47658
79.4,6.61683,8326.84082,0.09221,234.58534
79.6,6.63347,8330.46094,0.09255,234.68733
79.8,6.65013,8335.49414,0.09288,234.82912
80,6.66682,8338.32617,0.09321,234.90891
80.2,6.68352,8343.43164,0.09355,235.05273
80.4,6.70012,8348.27832,0.09388,235.18929
80.6,6.71685,8349.94434,0.09421,235.23622
80.8,6.73351,8355.68164,0.09455,235.39784
81,6.75014,8358.21484,0.09488,235.46921
81.2,6.7669,8362.68457,0.09521,235.59514
81.4,6.78356,8366.96582,0.09555,235.71574
81.6,6.80017,8369.17285,0.09588,235.77792
81.8,6.8168,8373.70215,0.09621,235.90553
82,6.83343,8377.8584,0.09654,236.02261
82.2,6.85019,8381.98633,0.09688,236.13892
82.4,6.86682,8386.48926,0.09721,236.26576
82.6,6.88346,8389.84668,0.09754,236.36035
82.8,6.90027,8394.17578,0.09788,236.48232
83,6.91681,8396.8125,0.09821,236.55659
83.2,6.93348,8399.63574,0.09855,236.63614
83.4,6.95023,8405.00977,0.09888,236.78754
83.6,6.96681,8407.45996,0.09921,236.85655
83.8,6.9835,8411.90137,0.09955,236.98167
84,7.00014,8416.5293,0.09988,237.11206
84.2,7.01677,8419.20801,0.10021,237.18753
84.4,7.03355,8424.19531,0.10055,237.32803
84.6,7.0501,8425.89844,0.10088,237.37601
84.8,7.06685,8430.66309,0.10121,237.51024
85,7.08355,8434.12598,0.10155,237.6078
85.2,7.10015,8437.29785,0.10188,237.69716
85.4,7.11684,8441.13867,0.10221,237.80536
85.6,7.13354,8445.43457,0.10255,237.92639
85.8,7.15017,8448.24219,0.10288,238.00548
86,7.16684,8452.6084,0.10321,238.12849
86.2,7.18341,8455.57812,0.10354,238.21216
86.4,7.20019,8459.20605,0.10388,238.31436
86.6,7.21683,8463.20215,0.10421,238.42694
86.8,7.23346,8466.14062,0.10454,238.50972
87,7.25022,8470.8623,0.10488,238.64275
87.2,7.26682,8474.10156,0.10521,238.73399
87.4,7.28355,8476.54492,0.10555,238.80283
87.6,7.30018,8479.7832,0.10588,238.89406
87.8,7.31684,8483.20898,0.10621,238.99057
88,7.33348,8486.95215,0.10655,239.09602
88.2,7.35014,8491.94727,0.10688,239.23676
88.4,7.36677,8493.9209,0.10721,239.29236
88.6,7.38356,8499.23633,0.10755,239.44209
88.8,7.40013,8500.66797,0.10788,239.48244
89,7.4168,8504.16602,0.10821,239.58098
89.2,7.43352,8509.18262,0.10855,239.72231
89.4,7.45012,8509.77637,0.10888,239.73903
89.6,7.46691,8515.33789,0.10921,239.89572
89.8,7.48348,8518.31738,0.10955,239.97966
90,7.50012,8521.27832,0.10988,240.06306
90.2,7.51684,8524.93457,0.11021,240.16608
90.4,7.53348,8527.74512,0.11055,240.24525
90.6,7.55014,8532.03027,0.11088,240.36598
90.8,7.56689,8535.4502,0.11121,240.46233
91,7.58344,8537.14648,0.11154,240.51012
91.2,7.60016,8542.18262,0.11188,240.65199
91.4,7.61689,8545.37891,0.11221,240.74203
91.6,7.63358,8547.72656,0.11255,240.80818
91.8,7.65021,8551.79102,0.11288,240.92268
92,7.66679,8553.27441,0.11321,240.96446
92.2,7.68357,8477.72168,0.11355,238.83598
92.4,7.70009,8557.56543,0.11388,241.08536
92.6,7.71678,8563.90625,0.11421,241.26399
92.8,7.73353,8568.3252,0.11455,241.38849
93,7.75017,8569.77246,0.11488,241.42926
93.2,7.76683,8572.82617,0.11521,241.51529
93.4,7.7835,8576.13477,0.11555,241.60849
93.6,7.80022,8579.03613,0.11588,241.69023
93.8,7.81685,8581.17676,0.11621,241.75053
94,7.83352,8585.66895,0.11655,241.87709
94.2,7.85012,8588.20117,0.11688,241.94843
94.4,7.86685,8592.65918,0.11721,242.07402
94.6,7.88345,8594.2832,0.11754,242.11978
94.8,7.90014,8597.19141,0.11788,242.20171
95,7.91684,8602.18848,0.11821,242.34248
95.2,7.93344,8602.05859,0.11854,242.33882
95.4,7.95017,8608.34668,0.11888,242.51598
95.6,7.96683,8610.31152,0.11921,242.57133
95.8,7.98356,8612.60449,0.11955,242.63593
96,8.00019,8615.78613,0.11988,242.72556
96.2,8.01682,8618.05566,0.12021,242.78951
96.4,8.03346,8622.52637,0.12054,242.91545
96.6,8.05021,8626.65625,0.12088,243.0318
96.8,8.06678,8627.63965,0.12121,243.05949
97,8.08348,8631.69629,0.12155,243.17378
97.2,8.10017,8634.77148,0.12188,243.26042
97.4,8.11687,8637.00098,0.12221,243.32323
97.6,8.13353,8641.51953,0.12255,243.45053
97.8,8.1502,8642.58008,0.12288,243.48041
98,8.16695,8646.95508,0.12321,243.60365
98.2,8.18346,8647.91992,0.12354,243.63084
98.4,8.2001,8651.41211,0.12388,243.72922
98.6,8.21682,8656.19336,0.12421,243.86392
98.8,8.23349,8657.28125,0.12455,243.89458
99,8.25015,8661.0957,0.12488,244.00203
99.2,8.26681,8663.71387,0.12521,244.07579
99.4,8.28354,8667.45801,0.12555,244.18127
99.6,8.30017,8668.60254,0.12588,244.21352
99.8,8.31684,8671.69531,0.12621,244.30064
100,8.3335,8674.29004,0.12655,244.37375
100.2,8.35022,8678.38672,0.12688,244.48915
100.4,8.36677,8679.5752,0.12721,244.52264
100.6,8.38346,8683.75195,0.12754,244.6403
100.8,8.40016,8687.54688,0.12788,244.74722
101,8.41688,8687.7998,0.12821,244.75435
101.2,8.43348,8692.82227,0.12855,244.89584
101.4,8.45012,8694.36816,0.12888,244.93939
101.6,8.46687,8697.1543,0.12921,245.01788
101.8,8.48348,8700.7168,0.12955,245.11824
102,8.5002,8702.87793,0.12988,245.17912
102.2,8.5168,8705.11719,0.13021,245.24222
102.4,8.53356,8709.38867,0.13055,245.36255
102.6,8.55016,8710.2373,0.13088,245.38646
102.8,8.56677,8714.33594,0.13121,245.50192
103,8.58349,8716.72461,0.13155,245.56921
103.2,8.60021,8719.85645,0.13188,245.65746
103.4,8.61682,8723.33984,0.13221,245.75558
103.6,8.63348,8724.70703,0.13255,245.7941
103.8,8.65027,8729.52539,0.13288,245.92984
104,8.66681,8729.27051,0.13321,245.92267
104.2,8.68354,8731.50781,0.13355,245.98569
104.4,8.70014,8735.5752,0.13388,246.10028
104.6,8.7168,8736.5459,0.13421,246.12762
104.8,8.73347,8740.93652,0.13455,246.25133
105,8.75013,8743.44141,0.13488,246.32188
