General : Specimen number (included),1,,,
Specimen choice input : Material,<None>,,,
Specimen properties : Geometry,Rectangular,,,
Specimen properties : Length,50,mm,,
Specimen properties : Thickness,3,mm,,
Specimen properties : Width,11.9,mm,,
Specimen properties : Area,35.7,mm^2,,
Specimen properties : Final length,50,mm,,
Specimen properties : Final thickness,3,mm,,
Specimen properties : Final width,11.9,mm,,
Specimen properties : Final area,35.7,mm^2,,
,,,,
Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
29.2,2.43352,6350.04,0.02402,176.38997
29.4,2.45016,6351.31,0.02459,176.42523
29.6,2.46685,6359.28,0.02514,176.64679
29.8,2.48349,6364.06,0.0257,176.77939
30,2.50012,6369.92,0.02624,176.94234
30.2,2.51684,6371.54,0.02671,176.98712
30.4,2.53345,6374.65,0.02696,177.07352
30.6,2.55017,6378.26,0.02707,177.17378
30.8,2.56684,6378.87,0.0271,177.19095
31,2.58344,6377.99,0.02712,177.16637
31.2,2.60019,6380.96,0.02713,177.24875
31.4,2.61686,6381.76,0.02715,177.27113
31.6,2.63352,6385.83,0.02716,177.38422
31.8,2.65016,6386.75,0.02716,177.40968
32,2.66676,6377.49,0.02717,177.1524
32.2,2.68354,6364.73,0.02717,176.79813
32.4,2.70012,6361.38,0.02718,176.70486
32.6,2.71678,6381.29,0.02721,177.25809
32.8,2.73348,6403.63,0.02722,177.87862
33,2.75026,6431.85,0.02723,178.66263
33.2,2.76683,6401.4,0.02721,177.8166
33.4,2.78353,6403.7,0.02721,177.88068
33.6,2.80022,6427.75,0.02722,178.54865
33.8,2.81683,6438.93,0.02723,178.85928
34,2.83346,6446.85,0.02723,179.07916
34.2,2.85012,6459.98,0.02724,179.44386
34.4,2.86688,6476.45,0.02724,179.90152
34.6,2.88348,6489.75,0.02725,180.27092
34.8,2.90015,6512.1,0.02726,180.89163
35,2.91681,6510.94,0.02726,180.85931
35.2,2.93351,6535.37,0.02727,181.53812
35.4,2.95017,6541.87,0.02727,181.71851
35.6,2.96686,6541.31,0.02727,181.70309
35.8,2.98356,6542.44,0.02728,181.73445
36,3.0001,6552.5,0.02735,182.01384
36.2,3.0168,6600.55,0.02744,183.34848
36.4,3.03349,6538.74,0.02784,181.63155
36.6,3.05015,6530.81,0.02835,181.41142
36.8,3.06685,6574.31,0.0288,182.61971
37,3.08348,6607.61,0.0293,183.54463
37.2,3.10018,6615.32,0.02984,183.75899
37.4,3.11687,6615.67,0.0304,183.76874
37.6,3.13347,6609.79,0.03097,183.60529
37.8,3.15017,6602.87,0.03155,183.41307
38,3.16686,6599.21,0.03213,183.31149
38.2,3.18341,6590.86,0.03271,183.0795
38.4,3.20013,6584.5,0.0333,182.90273
38.6,3.21676,6580.08,0.03388,182.78012
38.8,3.23355,6588.24,0.03443,183.00658
39,3.25018,6622.05,0.0349,183.94574
39.2,3.26679,6644.49,0.03528,184.56909
39.4,3.2836,6651.96,0.03555,184.77661
39.6,3.30017,6649.97,0.03568,184.72134
39.8,3.31684,6641,0.03572,184.4722
40,3.33356,6631.85,0.03573,184.218
40.2,3.35011,6621.52,0.03574,183.93121
40.4,3.3668,6611.74,0.03575,183.65936
40.6,3.38349,6605.92,0.03576,183.4978
40.8,3.40016,6605.86,0.03578,183.49603
41,3.41688,6620.06,0.0358,183.89066
41.2,3.43343,6633.49,0.03582,184.26353
41.4,3.45015,6639.52,0.03583,184.43111
41.6,3.46691,6640.7,0.03585,184.46397
41.8,3.48348,6646.37,0.03587,184.62131
42,3.5002,6652.86,0.03588,184.80165
42.2,3.51684,6664.32,0.0359,185.11993
42.4,3.53347,6659.91,0.03591,184.99742
42.6,3.5502,6754.39,0.03597,187.62187
42.8,3.56677,6696.3,0.03591,186.00835
43,3.58349,6688.75,0.03591,185.79854
43.2,3.60019,6658.85,0.0359,184.96806
43.4,3.61679,6636.89,0.03589,184.35796
43.6,3.63358,6655.31,0.0359,184.86975
43.8,3.65021,6722.79,0.03594,186.74425
44,3.66678,6742.78,0.03594,187.29936
44.2,3.68351,6731.51,0.03594,186.98648
44.4,3.70011,6710.18,0.03593,186.39383
44.6,3.71687,6692.97,0.03592,185.91574
44.8,3.73347,6741.01,0.03595,187.25015
45,3.7501,6787.9,0.03596,188.55269
45.2,3.76692,6747.87,0.03594,187.44072
45.4,3.78346,6781.61,0.03596,188.37811
45.6,3.80013,6836.31,0.03599,189.8974
45.8,3.81694,6683.31,0.03593,185.64749
46,3.83345,6806.78,0.03598,189.07718
46.2,3.85018,6811.94,0.03599,189.22044
46.4,3.86681,6789.66,0.03599,188.60158
46.6,3.88345,6763.08,0.03615,187.86322
46.8,3.90023,6740.4,0.03655,187.2332
47,3.91677,6801.6,0.03692,188.93321
47.2,3.93344,6845.38,0.03737,190.14946
47.4,3.95025,6826.07,0.03796,189.61308
47.6,3.96677,6800.12,0.03857,188.89209
47.8,3.98352,6769.54,0.03916,188.04265
48,4.00022,6772.66,0.0397,188.12935
48.2,4.01685,6845.03,0.04007,190.13977
48.4,4.03354,6854.35,0.0404,190.39868
48.6,4.05009,6829.79,0.04073,189.71643
48.8,4.06687,6797.96,0.04107,188.83221
49,4.08351,6770.04,0.0414,188.0567
49.2,4.10011,6826.5,0.04173,189.62506
49.4,4.11683,6878.59,0.04207,191.07195
49.6,4.1335,6855.16,0.0424,190.42099
49.8,4.15016,6821.2,0.04273,189.47783
50,4.16686,6792.59,0.04307,188.68304
50.2,4.18358,6802.14,0.0434,188.9483
50.4,4.20015,6883.14,0.04373,191.19843
50.6,4.21679,6879.65,0.04407,191.10126
50.8,4.23342,6849.91,0.0444,190.27527
51,4.25024,6816,0.04473,189.33331
51.2,4.26681,6799.38,0.04507,188.8716
51.4,4.28344,6882.57,0.0454,191.1824
51.6,4.30017,6892.63,0.04573,191.46208
51.8,4.3168,6864.29,0.04607,190.67473
52,4.33353,6830.88,0.0464,189.74661
52.2,4.35019,6808.37,0.04673,189.12138
52.4,4.36682,6851.52,0.04707,190.31998
52.6,4.38352,6893.97,0.0474,191.49921
52.8,4.40012,6876.28,0.04773,191.00775
53,4.41679,6846.44,0.04807,190.17894
53.2,4.43354,6816.11,0.0484,189.33641
53.4,4.45011,6811.47,0.04873,189.20761
53.6,4.46684,6879.48,0.04907,191.09665
53.8,4.48353,6892.64,0.0494,191.46234
54,4.50023,6845.75,0.04973,190.15985
54.2,4.51689,6936.45,0.05007,192.67915
54.4,4.53346,6912.12,0.0504,192.00339
54.6,4.55025,6944.41,0.05074,192.90022
54.8,4.56676,6985.19,0.05107,194.03319
55,4.58343,7008.65,0.0514,194.68463
55.2,4.60018,6942.2,0.05173,192.83894
55.4,4.61685,6787.21,0.05207,188.53372
55.6,4.63348,6916.07,0.0524,192.11311
55.8,4.65014,6895.01,0.05273,191.52798
56,4.6669,6871.31,0.05307,190.86969
56.2,4.6835,6919.86,0.0534,192.21829
56.4,4.70017,6943.42,0.05373,192.87271
56.6,4.71683,6933.31,0.05407,192.592
56.8,4.73355,6873.85,0.0544,190.94041
57,4.75013,6908.09,0.05473,191.89151
57.2,4.76679,6959.8,0.05507,193.32782
57.4,4.78349,6911.41,0.0554,191.98349
57.6,4.80015,6881.47,0.05573,191.15182
57.8,4.81684,6850.73,0.05607,190.29819
58,4.83345,6919.15,0.0564,192.19859
58.2,4.85023,6955.52,0.05673,193.20888
58.4,4.86684,6917.43,0.05707,192.15085
58.6,4.88353,6872.66,0.0574,190.90732
58.8,4.90019,6863.89,0.05773,190.66354
59,4.91686,6990.17,0.05807,194.17128
59.2,4.93346,6960.89,0.0584,193.35797
59.4,4.95016,6916.02,0.05873,192.11177
59.6,4.96685,6881.05,0.05907,191.14018
59.8,4.98351,6991.4,0.0594,194.20547
60,5.00012,6991.8,0.05973,194.21654
60.2,5.01681,6949.92,0.06007,193.05347
60.4,5.03366,6906.64,0.0604,191.85114
60.6,5.05011,6978.06,0.06073,193.83502
60.8,5.0668,7014.87,0.06107,194.8575
61,5.08347,6975.47,0.0614,193.76312
61.2,5.10016,6927.63,0.06173,192.43419
61.4,5.11686,6931.19,0.06207,192.53307
61.6,5.13346,7026.63,0.0624,195.1842
61.8,5.15022,6996.51,0.06273,194.34755
62,5.16685,6950.28,0.06307,193.06342
62.2,5.18348,6921.81,0.0634,192.27254
62.4,5.20018,7028.53,0.06373,195.23705
62.6,5.21684,7001.47,0.06407,194.48541
62.8,5.23345,6992.79,0.0644,194.24411
63,5.2502,6969.11,0.06473,193.58649
63.2,5.26677,7009.54,0.06507,194.70941
63.4,5.2835,6978.47,0.0654,193.8465
63.6,5.30016,6933.17,0.06573,192.58807
63.8,5.3168,6993.04,0.06607,194.25122
64,5.33355,7037.31,0.0664,195.48074
64.2,5.35009,6995.89,0.06673,194.33023
64.4,5.36685,6950.55,0.06707,193.07091
64.6,5.38357,6951.71,0.0674,193.10309
64.8,5.40024,7053.35,0.06773,195.92645
65,5.41684,7021.6,0.06807,195.04459
65.2,5.43347,6978.5,0.0684,193.84718
65.4,5.45014,6945.08,0.06873,192.91896
65.6,5.46683,7058.16,0.06907,196.06
65.8,5.48344,7040.44,0.0694,195.56772
66,5.50013,6994.61,0.06973,194.29471
66.2,5.51698,6954.49,0.07007,193.18028
66.4,5.53343,7041.55,0.0704,195.59866
66.6,5.55018,7052.07,0.07073,195.89087
66.8,5.56685,7010.27,0.07107,194.72978
67,5.58351,6963.97,0.0714,193.44359
67.2,5.6002,7018.55,0.07173,194.95984
67.4,5.61672,7057.36,0.07206,196.03766
67.6,5.6335,7019.2,0.0724,194.97771
67.8,5.6502,6984.47,0.07273,194.01306
68,5.6668,7012.6,0.07307,194.79436
68.2,5.68353,7029.91,0.0734,195.27528
68.4,5.70019,6964.23,0.07373,193.45097
68.6,5.71682,6946.71,0.07407,192.96425
68.8,5.73352,7035.28,0.0744,195.42438
69,5.75012,7018.23,0.07473,194.95096
69.2,5.76688,6969.19,0.07507,193.58847
69.4,5.78348,7090.49,0.0754,196.95808
69.6,5.80005,7064.73,0.07573,196.24248
69.8,5.8169,7004.3,0.07607,194.56396
70,5.83347,7125.21,0.0764,197.92238
70.2,5.85014,7022.16,0.07673,195.05992
70.4,5.86689,7016.13,0.07707,194.89258
70.6,5.88352,7091.31,0.0774,196.98096
70.8,5.90022,7018.01,0.07773,194.94469
71,5.91682,7125.77,0.07807,197.93793
71.2,5.93352,7065.52,0.0784,196.26451
71.4,5.95018,7053.96,0.07873,195.94333
71.6,5.96675,7141.39,0.07907,198.37196
71.8,5.98348,7010.59,0.0794,194.73859
72,6.0002,7143.34,0.07973,198.42616
72.2,6.01678,7095.37,0.08007,197.0937
72.4,6.03353,7036.07,0.0804,195.44635
72.6,6.05016,7096.86,0.08073,197.13506
72.8,6.06683,7121.75,0.08107,197.82626
73,6.08352,7072.24,0.0814,196.45116
73.2,6.10022,7024.36,0.08173,195.12119
73.4,6.11685,7085.35,0.08207,196.81526
